country_code,year,wgi_voice_accountability,wgi_political_stability,wgi_govt_effectiveness,wgi_regulatory_quality,wgi_rule_of_law,wgi_control_of_corruption,imf_gdp_growth_pct,imf_inflation_pct,imf_unemployment_pct,imf_current_account_usd_bn,imf_govt_debt_pct_gdp,imf_gdp_usd_bn,vdem_electoral_democracy,vdem_liberal_democracy,vdem_participatory_democracy,fh_status,fh_political_rights_rating,fh_civil_liberties_rating,fh_political_rights_score,fh_civil_liberties_score,fh_total_score,polity_democ,polity_autoc,polity_score,polity2_score,polity_durable,polity_exec_constraints,polity_party_competition,hdi_value,hdi_life_expectancy,hdi_mean_schooling_yrs,hdi_expected_schooling_yrs,hdi_gni_per_capita_ppp
UZB,1999,,,,,,,4.3,29.1,,-0.163,18.4,21.362,0.158,0.035,0.056,,,,,,,0.0,9.0,-9.0,-9.0,8.0,1.0,1.0,,,,,
UZB,2000,-1.83338677883148,-1.30195045471191,-1.01998329162598,-2.24290561676025,-1.200798869133,-1.08041477203369,3.8,25.0,,0.547,29.5,17.195,0.157,0.035,0.047,,,,,,,0.0,9.0,-9.0,-9.0,9.0,1.0,1.0,,,,,
UZB,2001,,,,,,,4.2,27.3,,0.185,44.8,14.581,0.156,0.034,0.046,,,,,,,0.0,9.0,-9.0,-9.0,10.0,1.0,1.0,,,,,
UZB,2002,-1.8093113899231,-1.0568835735321,-1.2083934545517,-1.51051068305969,-1.44006717205048,-0.96473890542984,4.0,27.3,5.2,0.277,41.6,12.106,0.157,0.034,0.048,,,,,,,0.0,9.0,-9.0,-9.0,11.0,1.0,1.0,,,,,
UZB,2003,-1.76460289955139,-1.29919517040253,-1.18841135501862,-1.4239000082016,-1.24661719799042,-0.91487193107605,4.2,12.5,4.9,0.642,31.4,12.697,0.157,0.035,0.048,,,,,,,0.0,9.0,-9.0,-9.0,12.0,1.0,1.0,,,,,
UZB,2004,-1.78085947036743,-1.45551669597626,-1.20203280448914,-1.58119010925293,-1.33680975437164,-1.06881201267242,7.4,7.3,3.6,0.86,26.9,15.045,0.157,0.035,0.046,,,,,,,0.0,9.0,-9.0,-9.0,13.0,1.0,1.0,,,,,
UZB,2005,-1.93023896217346,-1.95789563655853,-1.2245956659317,-1.51382398605347,-1.47870898246765,-1.22963762283325,7.0,10.7,3.0,1.146,21.0,17.939,0.16,0.031,0.046,,,,,,,0.0,9.0,-9.0,-9.0,14.0,1.0,1.0,,,,,
UZB,2006,-2.07179737091064,-1.78465950489044,-1.18593215942383,-1.62845742702484,-1.45359468460083,-1.01633596420288,7.5,13.1,5.2,1.729,13.5,21.344,0.16,0.032,0.044,,,,,,,0.0,9.0,-9.0,-9.0,15.0,1.0,1.0,,,,,
UZB,2007,-2.11763787269592,-1.36203336715698,-1.13997316360474,-1.50605273246765,-1.22470498085022,-1.03378558158875,9.5,11.2,5.0,1.807,9.6,27.963,0.16,0.033,0.043,,,,,,,0.0,9.0,-9.0,-9.0,16.0,1.0,1.0,,,,,
UZB,2008,-2.10014271736145,-1.20710647106171,-0.899454832077026,-1.36384046077728,-1.17363584041595,-1.06285727024078,9.0,13.1,4.9,3.183,8.3,35.858,0.163,0.034,0.042,,,,,,,0.0,9.0,-9.0,-9.0,17.0,1.0,1.0,,,,,
UZB,2009,-2.10261058807373,-0.950552523136139,-0.647138357162476,-1.46917331218719,-1.32619547843933,-1.27607345581055,8.1,12.3,5.0,1.76,7.3,41.945,0.162,0.034,0.041,,,,,,,0.0,9.0,-9.0,-9.0,18.0,1.0,1.0,,,,,
UZB,2010,-2.08567190170288,-0.720438122749329,-0.733642399311066,-1.5364773273468,-1.41664183139801,-1.30798542499542,7.1,12.3,5.4,2.279,6.6,49.772,0.161,0.035,0.04,,,,,,,0.0,9.0,-9.0,-9.0,19.0,1.0,1.0,,,,,
UZB,2011,-2.12443065643311,-0.599719345569611,-0.698397278785706,-1.55778133869171,-1.45240187644958,-1.38756489753723,7.5,12.4,5.0,2.783,6.3,60.213,0.163,0.036,0.039,,,,,,,0.0,9.0,-9.0,-9.0,20.0,1.0,1.0,,,,,
UZB,2012,-2.0335488319397,-0.518739342689514,-0.926168859004974,-1.5799834728241,-1.29927587509155,-1.31068003177643,7.1,11.9,4.9,1.209,6.8,67.52,0.162,0.036,0.038,,,,,,,0.0,9.0,-9.0,-9.0,21.0,1.0,1.0,,,,,
UZB,2013,-1.9666668176651,-0.536078989505768,-0.931166350841522,-1.60398280620575,-1.23550093173981,-1.27343332767487,7.3,11.7,4.9,1.316,6.2,73.192,0.166,0.037,0.04,NF,7.0,7.0,0.0,4.0,4.0,0.0,9.0,-9.0,-9.0,22.0,1.0,1.0,,,,,
UZB,2014,-1.91344571113586,-0.273108631372452,-0.637559771537781,-1.72982561588287,-1.1344530582428,-1.19475960731506,6.9,9.1,5.1,2.076,6.1,80.848,0.167,0.037,0.039,NF,7.0,7.0,0.0,4.0,4.0,0.0,9.0,-9.0,-9.0,23.0,1.0,1.0,,,,,
UZB,2015,-1.95627927780151,-0.374532461166382,-0.752948343753815,-1.6880589723587,-1.13871383666992,-1.28585171699524,7.2,8.5,5.2,0.896,6.7,85.662,0.166,0.036,0.038,NF,7.0,7.0,0.0,4.0,4.0,0.0,9.0,-9.0,-9.0,24.0,1.0,1.0,,,,,
UZB,2016,-1.88692986965179,-0.280753701925278,-0.661517918109894,-1.63551414012909,-1.12917804718018,-1.20056760311127,5.9,8.8,5.2,0.213,8.2,85.658,0.169,0.037,0.038,NF,7.0,7.0,0.0,3.0,3.0,0.0,9.0,-9.0,-9.0,25.0,1.0,1.0,,,,,
UZB,2017,-1.79745352268219,-0.244978666305542,-0.630247414112091,-1.29147446155548,-1.13459193706512,-1.18715500831604,4.4,13.9,5.8,1.478,17.3,69.703,0.191,0.052,0.048,NF,7.0,7.0,0.0,3.0,3.0,0.0,9.0,-9.0,-9.0,26.0,1.0,1.0,,,,,
UZB,2018,-1.62735140323639,-0.304401099681854,-0.61695796251297,-1.13866889476776,-1.09895992279053,-1.08264088630676,5.6,17.5,9.3,-3.593,17.5,58.696,0.189,0.065,0.056,NF,7.0,7.0,1.0,6.0,7.0,0.0,9.0,-9.0,-9.0,27.0,1.0,1.0,,,,,
UZB,2019,-1.65221631526947,-0.296637773513794,-0.600097477436066,-1.05532276630402,-1.08285343647003,-1.04705107212067,6.8,14.5,9.0,-3.371,25.4,67.294,0.203,0.077,0.056,NF,7.0,6.0,1.0,8.0,9.0,,,,,,,,,,,,
UZB,2020,-1.53147614002228,-0.43669804930687,-0.615506291389465,-0.999216437339783,-1.11787843704224,-1.0734041929245,1.6,12.9,10.5,-3.028,33.7,66.443,0.206,0.083,0.063,NF,7.0,6.0,2.0,8.0,10.0,,,,,,,,,,,,
UZB,2021,-1.39758455753326,-0.252933233976364,-0.264640539884567,-0.595436334609985,-0.921241641044617,-0.829755306243896,8.0,10.8,9.6,-4.898,31.7,77.34,0.204,0.078,0.061,NF,7.0,6.0,2.0,9.0,11.0,,,,,,,,,,,,
UZB,2022,-1.33092367649078,-0.20133601129055,-0.329937309026718,-0.55031543970108,-0.852307260036469,-0.757770240306854,6.0,11.4,8.9,-2.847,30.5,90.125,0.213,0.078,0.062,NF,7.0,6.0,2.0,9.0,11.0,,,,,,,,0.727,71.674,11.91114998,11.99291039,8055.910265
UZB,2023,-1.30965662002563,-0.154609963297844,-0.283767521381378,-0.576817333698273,-0.832810997962952,-0.807529330253601,6.3,10.0,6.8,-7.799,32.2,102.634,0.215,0.079,0.08,NF,7.0,6.0,2.0,10.0,12.0,,,,,,,,,,,,
UZB,2024,,,,,,,6.5,9.6,5.5,-5.738,32.7,114.962,0.214,0.074,0.08,NF,7.0,6.0,2.0,10.0,12.0,,,,,,,,,,,,
VCT,1996,1.04067647457123,1.03555142879486,,,0.809140563011169,,1.3,4.4,,,41.2,0.358,,,,,,,,,,,,,,,,,,,,,
VCT,1997,,,,,,,3.5,0.5,,,39.3,0.375,,,,,,,,,,,,,,,,,,,,,
VCT,1998,1.05622112751007,1.11396324634552,,,0.876508176326752,,4.1,2.1,,,39.9,0.403,,,,,,,,,,,,,,,,,,,,,
VCT,1999,,,,,,,2.7,1.0,,,53.4,0.421,,,,,,,,,,,,,,,,,,,,,
VCT,2000,1.05573093891144,1.22359979152679,,,0.839712262153625,,1.6,0.2,,,54.2,0.427,,,,,,,,,,,,,,,,,,,,,
VCT,2001,,,,,,,1.6,1.9,,,51.9,0.461,,,,,,,,,,,,,,,,,,,,,
VCT,2002,1.02382504940033,0.36293163895607,,,0.83394581079483,,4.9,0.7,,,53.2,0.488,,,,,,,,,,,,,,,,,,,,,
VCT,2003,1.07111537456512,0.764638483524323,,,0.833284139633179,,6.2,0.1,,,55.3,0.508,,,,,,,,,,,,,,,,,,,,,
VCT,2004,0.679108440876007,1.02682399749756,0.415583401918411,0.140641778707504,0.866565823554993,0.276366174221039,3.7,2.9,,,58.5,0.549,,,,,,,,,,,,,,,,,,,,,
VCT,2005,1.08610773086548,1.14758777618408,1.04952430725098,1.23957788944244,0.826629877090454,1.08485698699951,2.2,3.4,,,50.5,0.58,,,,,,,,,,,,,,,,,,,,,
VCT,2006,1.06227540969849,1.05912363529205,0.808551013469696,0.905649721622467,0.873946964740753,0.959533631801605,6.5,3.0,,,44.7,0.643,,,,,,,,,,,,,,,,,,,,,
VCT,2007,1.04314303398132,0.788463771343231,0.745012640953064,0.719497740268707,0.695627748966217,0.988939225673676,3.1,7.0,,,48.4,0.713,,,,,,,,,,,,,,,,,,,,,
VCT,2008,1.06916379928589,0.800574362277985,0.791182458400726,0.434909999370575,0.965724766254425,1.12754082679749,0.5,10.1,,,50.2,0.731,,,,,,,,,,,,,,,,,,,,,
VCT,2009,1.03036606311798,0.728931725025177,0.841874182224274,0.49756196141243,0.918620049953461,1.13620400428772,-1.1,0.4,,,57.2,0.714,,,,,,,,,,,,,,,,,,,,,
VCT,2010,1.13384974002838,0.790275514125824,0.723423421382904,0.321675181388855,0.883622527122498,1.06810534000397,-4.2,0.8,,,61.1,0.72,,,,,,,,,,,,,,,,,,,,,
VCT,2011,1.02087604999542,0.849078357219696,0.837373018264771,0.351851403713226,0.966215848922729,1.08552253246307,-0.6,3.2,,,64.0,0.713,,,,,,,,,,,,,,,,,,,,,
VCT,2012,1.01553082466125,0.928883850574493,0.937043726444244,0.342154562473297,0.987828314304352,0.969306468963623,1.1,2.6,,,67.8,0.727,,,,,,,,,,,,,,,,,,,,,
VCT,2013,1.02640640735626,0.85335773229599,0.991574823856354,0.321960687637329,0.963378965854645,0.95568984746933,3.0,0.8,,,69.9,0.766,,,,F,1.0,1.0,36.0,53.0,89.0,,,,,,,,,,,,
VCT,2014,1.1548445224762,0.816450417041779,0.216326504945755,0.357046246528625,0.613778471946716,0.691183269023895,1.0,0.2,,-0.194,75.0,0.771,,,,F,1.0,1.0,36.0,53.0,89.0,,,,,,,,,,,,
VCT,2015,0.968534409999847,0.987564265727997,0.131499528884888,0.275838017463684,0.616486489772797,0.656781733036041,2.8,-1.7,,-0.123,75.1,0.786,,,,F,1.0,1.0,36.0,54.0,90.0,,,,,,,,,,,,
VCT,2016,0.954605221748352,0.998592257499695,0.377365678548813,0.259495288133621,0.432746052742004,0.674563527107239,4.0,-0.2,,-0.107,79.4,0.814,,,,F,1.0,1.0,37.0,54.0,91.0,,,,,,,,,,,,
VCT,2017,0.94376927614212,0.871100068092346,0.384870171546936,0.251334965229034,0.418545246124268,0.70623642206192,1.5,2.2,,-0.1,69.0,0.844,,,,F,1.0,1.0,37.0,54.0,91.0,,,,,,,,,,,,
VCT,2018,0.854299366474152,0.823102116584778,0.330709159374237,0.304560840129852,0.444319814443588,0.743811011314392,3.2,2.3,,-0.091,69.4,0.884,,,,F,1.0,1.0,36.0,54.0,90.0,,,,,,,,,,,,
VCT,2019,0.897467851638794,0.938079655170441,0.341977834701538,0.274758160114288,0.457618862390518,0.760956823825836,0.7,0.9,,-0.022,68.2,0.91,,,,F,1.0,1.0,36.0,55.0,91.0,,,,,,,,,,,,
VCT,2020,0.906195104122162,1.03262364864349,0.307117879390717,0.345437973737717,0.596641421318054,0.798051178455353,-4.7,-0.6,,-0.137,80.2,0.864,,,,F,1.0,1.0,36.0,55.0,91.0,,,,,,,,,,,,
VCT,2021,0.867416083812714,1.04031097888947,0.306390792131424,0.343585729598999,0.580292999744415,0.77450692653656,2.2,1.6,,-0.206,88.4,0.888,,,,F,1.0,1.0,36.0,55.0,91.0,,,,,,,,,,,,
VCT,2022,0.849572598934174,1.03362321853638,0.318174481391907,0.348867624998093,0.644808650016785,0.756547927856445,5.0,5.7,,-0.2,86.3,0.97,,,,F,1.0,1.0,36.0,55.0,91.0,,,,,,,,0.772,68.972,10.99625387,16.2530213,14049.14799
VCT,2023,0.831284880638123,1.01801919937134,0.0738346204161644,0.317606389522552,0.57221245765686,0.737308144569397,5.5,4.6,,-0.18,89.4,1.068,,,,F,1.0,1.0,36.0,55.0,91.0,,,,,,,,,,,,
VCT,2024,,,,,,,5.2,3.6,,-0.214,92.7,1.162,,,,F,1.0,1.0,36.0,54.0,90.0,,,,,,,,,,,,
VEN,1996,-0.093646302819252,-0.584048211574554,-0.540713310241699,-0.308690518140793,-0.75019758939743,-0.862947106361389,-0.2,99.9,,8.989,,70.536,0.748,0.604,0.491,,,,,,,8.0,0.0,8.0,8.0,27.0,6.0,4.0,,,,,
VEN,1997,,,,,,,6.4,50.0,,3.732,,85.684,0.746,0.603,0.492,,,,,,,8.0,0.0,8.0,8.0,28.0,6.0,4.0,,,,,
VEN,1998,0.114986144006252,-0.537716507911682,-0.79969733953476,-0.312703251838684,-0.706548154354095,-0.933741688728333,0.3,35.8,,-4.432,30.7,91.836,0.73,0.575,0.474,,,,,,,8.0,0.0,8.0,8.0,29.0,6.0,4.0,,,,,
VEN,1999,,,,,,,-6.0,23.6,14.5,2.112,29.6,97.517,0.665,0.44,0.477,,,,,,,7.0,0.0,7.0,7.0,30.0,5.0,4.0,,,,,
VEN,2000,-0.0687929019331932,-0.758916974067688,-0.692695796489716,-0.319230049848557,-0.86523449420929,-0.642675042152405,3.7,16.2,14.0,11.853,27.7,117.596,0.573,0.31,0.405,,,,,,,7.0,0.0,7.0,7.0,31.0,5.0,4.0,,,,,
VEN,2001,,,,,,,3.4,12.5,13.4,1.983,30.7,123.119,0.529,0.288,0.376,,,,,,,6.0,0.0,6.0,6.0,32.0,5.0,3.0,,,,,
VEN,2002,-0.462428361177444,-1.31789720058441,-1.00294363498688,-0.666176438331604,-1.15901207923889,-1.06142449378967,-8.9,22.4,16.0,7.599,48.2,95.258,0.495,0.255,0.354,,,,,,,6.0,0.0,6.0,6.0,33.0,5.0,3.0,,,,,
VEN,2003,-0.439825713634491,-1.28644466400146,-0.960159420967102,-1.00267052650452,-1.33635425567627,-1.06747889518738,-7.8,31.1,18.2,11.796,56.0,83.684,0.487,0.243,0.348,,,,,,,6.0,0.0,6.0,6.0,34.0,5.0,3.0,,,,,
VEN,2004,-0.598475635051727,-1.3915855884552,-1.05573272705078,-1.06540596485138,-1.25664877891541,-0.978202819824219,18.3,21.7,15.1,15.519,41.8,112.254,0.475,0.216,0.339,,,,,,,6.0,0.0,6.0,6.0,35.0,5.0,3.0,,,,,
VEN,2005,-0.637349963188171,-1.24433243274689,-0.919886887073517,-1.09960174560547,-1.25851392745972,-1.03074622154236,10.3,16.0,12.2,25.447,34.9,143.375,0.474,0.182,0.335,,,,,,,6.0,0.0,6.0,6.0,36.0,5.0,3.0,,,,,
VEN,2006,-0.622201085090637,-1.25286757946014,-1.0665237903595,-1.20800864696503,-1.40944445133209,-1.04962706565857,9.9,13.7,10.0,26.462,25.7,178.521,0.45,0.168,0.316,,,,,,,5.0,0.0,5.0,5.0,37.0,4.0,3.0,,,,,
VEN,2007,-0.745731115341187,-1.2296701669693,-1.09786081314087,-1.44393813610077,-1.57048094272614,-1.08307754993439,8.8,18.7,8.5,13.464,26.4,232.857,0.434,0.162,0.311,,,,,,,5.0,0.0,5.0,5.0,38.0,4.0,3.0,,,,,
VEN,2008,-0.752219378948212,-1.31243884563446,-1.14979684352875,-1.37214863300323,-1.63578140735626,-1.14442372322083,5.3,31.4,7.4,31.297,20.3,306.764,0.432,0.159,0.306,,,,,,,5.0,0.0,5.0,5.0,39.0,4.0,3.0,,,,,
VEN,2009,-0.853539109230042,-1.27778947353363,-0.974365472793579,-1.55987942218781,-1.62595248222351,-1.17169654369354,-3.2,26.0,7.9,0.429,27.6,268.624,0.431,0.16,0.3,,,,,,,1.0,4.0,-3.0,-3.0,0.0,3.0,3.0,,,,,
VEN,2010,-0.870534300804138,-1.25623667240143,-1.10220277309418,-1.56311976909637,-1.66915047168732,-1.2080090045929,-1.5,28.2,8.5,5.585,37.7,318.281,0.419,0.154,0.296,,,,,,,1.0,4.0,-3.0,-3.0,1.0,3.0,3.0,,,,,
VEN,2011,-0.934033572673798,-1.09404599666595,-1.13208639621735,-1.40288519859314,-1.68640148639679,-1.1550704240799,4.2,26.1,8.2,16.342,52.5,316.482,0.415,0.152,0.294,,,,,,,1.0,4.0,-3.0,-3.0,2.0,3.0,3.0,,,,,
VEN,2012,-0.906963706016541,-1.02713263034821,-1.08209621906281,-1.4448344707489,-1.71477735042572,-1.25829756259918,5.6,21.1,7.8,2.586,58.4,372.592,0.399,0.145,0.278,,,,,,,1.0,4.0,-3.0,-3.0,3.0,3.0,3.0,,,,,
VEN,2013,-0.951655030250549,-1.07763242721558,-1.11433899402618,-1.52926170825958,-1.78616905212402,-1.30703294277191,1.3,40.6,7.5,4.604,85.4,258.931,0.327,0.109,0.23,PF,5.0,5.0,15.0,24.0,39.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,,,,,
VEN,2014,-1.08385908603668,-0.852002203464508,-1.17517960071564,-1.74004256725311,-1.90949594974518,-1.3949111700058,-3.9,62.2,8.0,4.919,84.9,214.69,0.312,0.102,0.219,PF,5.0,5.0,14.0,24.0,38.0,4.0,0.0,4.0,4.0,1.0,4.0,3.0,,,,,
VEN,2015,-1.09116637706757,-0.971670269966125,-1.19639098644257,-1.87266981601715,-2.0527765750885,-1.40739834308624,-6.2,121.7,12.5,-16.051,129.8,125.449,0.3,0.103,0.209,PF,5.0,5.0,13.0,22.0,35.0,4.0,0.0,4.0,4.0,2.0,4.0,3.0,,,,,
VEN,2016,-1.13540399074554,-1.0229766368866,-1.27398240566254,-1.99904632568359,-2.26694512367249,-1.36666917800903,-17.0,254.9,20.9,-3.87,138.4,112.915,0.293,0.118,0.207,PF,5.0,5.0,15.0,20.0,35.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,,,,,
VEN,2017,-1.21793925762177,-1.2522406578064,-1.42753195762634,-1.98466944694519,-2.2592396736145,-1.3856645822525,-15.7,438.1,27.9,8.706,133.6,115.883,0.233,0.082,0.168,NF,6.0,5.0,11.0,19.0,30.0,1.0,4.0,-3.0,-3.0,0.0,3.0,3.0,,,,,
VEN,2018,-1.43971180915833,-1.3513343334198,-1.67155385017395,-2.38673639297485,-2.26557350158691,-1.51229763031006,-19.7,65374.1,35.6,8.613,175.3,102.021,0.213,0.061,0.156,NF,6.0,5.0,8.0,18.0,26.0,1.0,4.0,-3.0,-3.0,1.0,3.0,3.0,,,,,
VEN,2019,-1.42963433265686,-1.53851962089539,-1.72244477272034,-2.38258337974548,-2.25944232940674,-1.52768540382385,-27.7,19906.0,,4.296,206.0,73.014,0.209,0.06,0.157,NF,7.0,6.0,3.0,16.0,19.0,,,,,,,,,,,,
VEN,2020,-1.51546669006348,-1.55184280872345,-1.88937568664551,-2.26745915412903,-2.33193492889404,-1.57573306560516,-30.0,2355.1,,-1.383,336.5,42.838,0.206,0.056,0.153,NF,7.0,6.0,2.0,14.0,16.0,,,,,,,,,,,,
VEN,2021,-1.61773121356964,-1.45497024059296,-1.87459766864777,-2.21518588066101,-2.30089545249939,-1.62293994426727,1.0,1588.5,,-0.535,254.2,56.615,0.215,0.056,0.156,NF,7.0,6.0,1.0,13.0,14.0,,,,,,,,,,,,
VEN,2022,-1.54475474357605,-1.25080645084381,-1.68905186653137,-2.04584336280823,-2.19816279411316,-1.65152418613434,8.0,186.5,,3.59,164.4,89.013,0.209,0.054,0.14,NF,7.0,6.0,1.0,13.0,14.0,,,,,,,,,,,,
VEN,2023,-1.5313206911087,-1.18902802467346,-1.599200963974,-2.02624750137329,-2.15153360366821,-1.69000518321991,4.0,337.5,,5.969,138.5,102.377,0.206,0.053,0.155,NF,7.0,6.0,1.0,14.0,15.0,,,,,,,,,,,,
VEN,2024,,,,,,,5.3,49.0,,5.838,164.3,119.803,0.196,0.046,0.154,NF,7.0,6.0,1.0,14.0,15.0,,,,,,,,,,,,
VIE,1996,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,42.0,3.0,1.0,,,,,
VIE,1997,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,43.0,3.0,1.0,,,,,
VIE,1998,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,44.0,3.0,1.0,,,,,
VIE,1999,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,45.0,3.0,1.0,,,,,
VIE,2000,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,46.0,3.0,1.0,,,,,
VIE,2001,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,47.0,3.0,1.0,,,,,
VIE,2002,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,48.0,3.0,1.0,,,,,
VIE,2003,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,49.0,3.0,1.0,,,,,
VIE,2004,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,50.0,3.0,1.0,,,,,
VIE,2005,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,51.0,3.0,1.0,,,,,
VIE,2006,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,52.0,3.0,1.0,,,,,
VIE,2007,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,53.0,3.0,1.0,,,,,
VIE,2008,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,54.0,3.0,1.0,,,,,
VIE,2009,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,55.0,3.0,1.0,,,,,
VIE,2010,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,56.0,3.0,1.0,,,,,
VIE,2011,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,57.0,3.0,1.0,,,,,
VIE,2012,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,58.0,3.0,1.0,,,,,
VIE,2013,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,59.0,3.0,1.0,,,,,
VIE,2014,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,60.0,3.0,1.0,,,,,
VIE,2015,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,61.0,3.0,1.0,,,,,
VIE,2016,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,62.0,3.0,1.0,,,,,
VIE,2017,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,63.0,3.0,1.0,,,,,
VIE,2018,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,-7.0,-7.0,64.0,3.0,1.0,,,,,
VIR,2004,0.7609001994133,0.839443206787109,0.638970971107483,1.26952648162842,1.19393825531006,0.650999784469604,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2005,1.15323007106781,0.442666381597519,1.28759801387787,1.11161744594574,1.10941541194916,0.789309144020081,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2006,0.782868325710297,0.508818447589874,1.27981781959534,0.608042120933533,1.06922149658203,0.775587141513824,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2007,0.744717001914978,0.483246594667435,1.24660122394562,0.62667590379715,0.826464056968689,0.784966588020325,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2008,0.746175408363342,0.500850796699524,1.27092468738556,0.642759263515472,0.847226142883301,0.797165334224701,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2009,0.743839979171753,-0.143221497535706,1.2766444683075,0.653302133083344,0.85692697763443,0.832615554332733,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2010,0.767428874969482,0.339058101177216,1.25646901130676,0.642825543880463,0.84711217880249,0.815264821052551,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2011,0.784417808055878,0.860623061656952,1.24453473091125,0.631379723548889,0.829746901988983,0.791372001171112,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2012,0.800454020500183,0.67957615852356,1.26281690597534,0.59927225112915,0.834794282913208,0.77997100353241,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2013,0.783408939838409,0.846709191799164,1.2710634469986,0.601454555988312,0.842286288738251,0.778291642665863,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2014,,1.16425490379333,1.20272433757782,0.529373943805695,0.0195597112178802,0.634795427322388,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2015,,1.22000181674957,1.22156822681427,0.524791419506073,0.83020007610321,0.571842968463898,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2016,,0.975613653659821,1.27626776695251,0.860476732254028,0.577824831008911,0.578694462776184,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2017,,0.981490910053253,0.783770322799683,0.831705510616302,0.574498236179352,0.581275343894958,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2018,,0.956182777881622,0.7747842669487,0.813936293125153,1.05668449401855,0.577230215072632,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2019,,1.05151903629303,0.762365400791168,1.22192621231079,1.02618825435638,0.572149574756622,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2020,,1.00344228744507,0.63264924287796,1.33542132377625,0.870141327381134,-0.0013190339086577,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2021,,0.47629314661026,0.638740062713623,1.35934960842133,0.887114346027374,-0.0038981367833912,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2022,,0.529783725738525,0.66762912273407,1.39833402633667,0.956748783588409,-0.0058830576017499,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2023,,0.534723103046417,0.654167771339417,1.35054576396942,0.948083341121674,-0.018456656485796,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,1996,-1.08749449253082,0.525695502758026,-0.58087569475174,-0.602832019329071,-0.48242661356926,-0.489798933267593,9.3,5.6,5.9,-2.02,,31.352,0.153,0.082,0.168,,,,,,,,,,,,,,,,,,
VNM,1997,,,,,,,8.2,3.1,6.0,-1.528,,34.146,0.153,0.082,0.168,,,,,,,,,,,,,,,,,,
VNM,1998,-1.34771287441254,0.319004893302917,-0.422356635332108,-0.610585570335388,-0.402721375226974,-0.491153985261917,5.8,8.1,6.9,-1.373,,34.58,0.153,0.083,0.168,,,,,,,,,,,,,,,,,,
VNM,1999,,,,,,,4.8,4.1,6.7,1.177,,36.444,0.153,0.089,0.168,,,,,,,,,,,,,,,,,,
VNM,2000,-1.23829925060272,0.408773571252823,-0.394297510385513,-0.641752243041992,-0.345562547445297,-0.584863126277924,6.8,-1.8,6.4,0.85,24.8,39.585,0.152,0.092,0.171,,,,,,,,,,,,,,,,,,
VNM,2001,,,,,,,6.9,-0.4,6.3,0.92,25.4,41.297,0.152,0.092,0.171,,,,,,,,,,,,,,,,,,
